0.1111111111111111,0.014245014245014245,0.008547008547008548,0.017094017094017096,0.037037037037037035,0.10541310541310542,0.11396011396011396,0.13675213675213677,0.0,0.0,0.0,IN
0.15718849840255592,0.00362087326943557,0.00021299254526091586,0.014057507987220448,0.015335463258785943,0.08839190628328009,0.11842385516506922,0.1220447284345048,0.001490947816826411,0.0017039403620873268,0.00021299254526091586,IN
0.1979033495269752,0.0038353362311429303,0.0010227563283047815,0.026080286371771927,0.025568908207619534,0.04602403477371516,0.11173612886729736,0.15213500383533624,0.0017898235745333673,0.00025568908207619537,0.0,IN
0.12752293577981652,0.0,0.0,0.022018348623853212,0.008256880733944955,0.05137614678899083,0.12293577981651377,0.12385321100917432,0.0009174311926605505,0.0,0.0,IN
0.15378299120234604,0.0002346041055718475,0.0,0.01090909090909091,0.00656891495601173,0.06897360703812316,0.11131964809384164,0.11589442815249267,0.00035190615835777126,0.000469208211143695,0.0,IN
0.15891614793116074,0.0010984987184181618,0.0003661662394727206,0.011351153423654338,0.008421823507872574,0.05748809959721714,0.12229952398388869,0.10875137312339803,0.002563163676309044,0.0,0.0,IN
0.11284046692607004,0.0,0.0,0.03501945525291829,0.023346303501945526,0.04669260700389105,0.11673151750972763,0.13618677042801555,0.0,0.0,0.0,IN
0.15246636771300448,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.017937219730941704,0.10762331838565023,0.11210762331838565,0.1031390134529148,0.0,0.0,0.0,IN
0.0784313725490196,0.0,0.0,0.0392156862745098,0.029411764705882353,0.06862745098039216,0.13725490196078433,0.10294117647058823,0.0,0.0,0.0,IN
0.13358778625954199,0.0,0.0,0.04961832061068702,0.04580152671755725,0.07251908396946564,0.10305343511450382,0.14122137404580154,0.0,0.0,0.0,IN
0.1541038525963149,0.0,0.0,0.04187604690117253,0.038525963149078725,0.05025125628140704,0.11557788944723618,0.1474036850921273,0.0,0.0,0.0,IN
0.15641476274165203,0.01054481546572935,0.007029876977152899,0.01757469244288225,0.0351493848857645,0.050966608084358524,0.11775043936731107,0.1265377855887522,0.0,0.0,0.0,IN
0.1033434650455927,0.0,0.0,0.0547112462006079,0.0547112462006079,0.06382978723404255,0.13677811550151975,0.11854103343465046,0.0,0.0,0.0,IN
0.11067193675889328,0.0,0.0,0.015810276679841896,0.0,0.10276679841897234,0.15019762845849802,0.11067193675889328,0.0,0.0,0.0,IN
0.12841253791708795,0.011122345803842264,0.003033367037411527,0.023255813953488372,0.03134479271991911,0.06673407482305359,0.11425682507583418,0.14762386248736098,0.0010111223458038423,0.0,0.0,IN
0.12873091820460242,0.0,0.000227842333105491,0.01572112098427888,0.007063112326270221,0.06516290726817042,0.11118705855547961,0.13624971519708362,0.001822738664843928,0.000911369332421964,0.0,IN
0.114509420112552,0.002446782481037436,0.0,0.021531685833129435,0.01835086860778077,0.08979691705407389,0.1291901149987766,0.1426474186444825,0.00024467824810374357,0.0,0.0,IN
0.168,0.004,0.0017142857142857142,0.05085714285714286,0.053142857142857144,0.04,0.10742857142857143,0.148,0.001142857142857143,0.0,0.0,IN
0.2068230277185501,0.0021321961620469083,0.0021321961620469083,0.017057569296375266,0.021321961620469083,0.042643923240938165,0.11940298507462686,0.10021321961620469,0.0,0.0,0.0,IN
0.19148936170212766,0.010638297872340425,0.005319148936170213,0.03723404255319149,0.047872340425531915,0.047872340425531915,0.10638297872340426,0.11170212765957446,0.0,0.0,0.0,IN
